,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,Sunrise(hrs),Sunset(hrs),WindDirection,WindSpeed,StationLat,StationLong,StationElev_ft
2544,1,2013-10-16,54,47,51,-1.0,45,48,14,0,DZ,0.01,29.16,29.89,10.8,6.083333333333333,17.15,250,10.5,41.995,-87.933,662
2545,2,2013-10-16,54,47,51,-1.0,43,47,14,0,DZ,0.01,29.23,29.91,10.7,6.083333333333333,17.15,250,10.5,41.786,-87.752,612
2546,1,2013-10-17,53,40,47,-5.0,44,46,18,0,RA BR,0.29,29.12,29.86,6.9,6.1,17.116666666666667,260,6.1,41.995,-87.933,662
2547,2,2013-10-17,54,44,49,-3.0,43,47,16,0,RA BR HZ,0.17,29.2,29.88,7.9,6.1,17.116666666666667,240,7.1,41.786,-87.752,612
2548,1,2013-10-18,50,39,45,-6.0,40,43,20,0, ,0.0,29.18,29.91,8.7,6.116666666666666,17.1,260,8.3,41.995,-87.933,662
2549,2,2013-10-18,50,42,46,-5.0,39,43,19,0, ,0.0,29.26,29.93,8.6,6.116666666666666,17.1,250,7.9,41.786,-87.752,612
2550,1,2013-10-19,54,42,48,-3.0,37,42,17,0,RA,0.01,29.1,29.83,9.2,6.133333333333334,17.066666666666666,250,8.9,41.995,-87.933,662
2551,2,2013-10-19,54,43,49,-2.0,36,43,16,0,RA,0.01,29.17,29.85,10.4,6.133333333333334,17.066666666666666,240,10.1,41.786,-87.752,612
2552,1,2013-10-20,61,36,49,-1.0,42,46,16,0,RA,0.01,29.07,29.8,6.1,6.166666666666667,17.05,200,5.1,41.995,-87.933,662
2553,2,2013-10-20,65,41,53,3.0,41,47,12,0,RA,0.02,29.15,29.82,8.4,6.166666666666667,17.05,210,7.5,41.786,-87.752,612
2554,1,2013-10-21,55,33,44,-6.0,31,38,21,0, ,0.01,29.19,29.9,11.5,6.183333333333334,17.016666666666666,270,10.8,41.995,-87.933,662
2555,2,2013-10-21,55,36,46,-4.0,32,40,19,0,RA,0.03,29.26,29.92,10.8,6.183333333333334,17.016666666666666,270,10.3,41.786,-87.752,612
2556,1,2013-10-22,42,29,36,-14.0,31,34,29,0,RA,0.01,29.21,29.95,6.1,6.2,17.0,260,5.4,41.995,-87.933,662
2557,2,2013-10-22,41,31,36,-14.0,31,35,29,0,RA DZ BR,0.03,29.28,29.97,5.4,6.2,17.0,260,4.6,41.786,-87.752,612
2558,1,2013-10-23,46,32,39,-10.0,27,34,26,0, ,0.01,29.24,29.98,10.0,6.216666666666667,16.966666666666665,300,9.2,41.995,-87.933,662
2559,2,2013-10-23,46,32,39,-10.0,27,34,26,0,RA SN,0.01,29.32,30.0,9.2,6.216666666666667,16.966666666666665,290,9.2,41.786,-87.752,612
2560,1,2013-10-24,44,31,38,-11.0,25,33,27,0, ,0.01,29.45,30.16,10.9,6.233333333333333,16.95,300,10.3,41.995,-87.933,662
2561,2,2013-10-24,44,34,39,-10.0,25,34,26,0, ,0.0,29.52,30.2,9.9,6.233333333333333,16.95,300,9.2,41.786,-87.752,612
2562,1,2013-10-25,51,29,40,-8.0,26,35,25,0, ,0.0,29.47,30.24,11.7,6.266666666666667,16.933333333333334,240,10.8,41.995,-87.933,662
2563,2,2013-10-25,51,29,40,-8.0,26,36,25,0, ,0.0,29.57,30.28,11.3,6.266666666666667,16.933333333333334,230,10.4,41.786,-87.752,612
2564,1,2013-10-26,55,37,46,-2.0,29,39,19,0, ,0.0,29.22,29.96,14.2,6.283333333333333,16.9,270,10.9,41.995,-87.933,662
2565,2,2013-10-26,55,38,47,-1.0,29,39,18,0, ,0.0,29.3,29.98,13.4,6.283333333333333,16.9,260,10.5,41.786,-87.752,612
2566,1,2013-10-27,54,29,42,-6.0,29,37,23,0, ,0.0,29.28,30.02,6.6,6.3,16.883333333333333,230,6.3,41.995,-87.933,662
2567,2,2013-10-27,55,32,44,-4.0,29,38,21,0, ,0.0,29.37,30.05,6.7,6.3,16.883333333333333,230,6.4,41.786,-87.752,612
2568,1,2013-10-28,53,35,44,-3.0,37,41,21,0, ,0.0,29.54,30.26,9.4,6.316666666666666,16.85,40,9.0,41.995,-87.933,662
2569,2,2013-10-28,54,36,45,-2.0,38,42,20,0, ,0.0,29.6,30.26,10.3,6.316666666666666,16.85,40,8.8,41.786,-87.752,612
2570,1,2013-10-29,57,42,50,3.0,40,45,15,0, ,0.01,29.49,30.25,7.5,6.333333333333333,16.833333333333332,100,6.1,41.995,-87.933,662
2571,2,2013-10-29,57,43,50,3.0,39,45,15,0,RA HZ,0.01,29.57,30.26,6.6,6.333333333333333,16.833333333333332,110,5.9,41.786,-87.752,612
2572,1,2013-10-30,63,43,53,7.0,52,53,12,0,RA BR HZ,0.55,29.22,30.0,7.5,6.366666666666666,16.816666666666666,150,6.6,41.995,-87.933,662
2573,2,2013-10-30,64,47,56,10.0,52,53,9,0,RA BR HZ,1.16,29.29,30.01,6.2,6.366666666666666,16.816666666666666,140,5.3,41.786,-87.752,612
2574,1,2013-10-31,64,46,55,9.0,56,57,10,0,RA BR,1.04,28.69,29.45,11.5,6.383333333333334,16.783333333333335,240,9.4,41.995,-87.933,662
2575,2,2013-10-31,65,47,56,10.0,56,57,9,0,RA BR,2.03,28.77,29.47,11.4,6.383333333333334,16.783333333333335,230,9.5,41.786,-87.752,612
2576,1,2014-05-01,49,42,46,-7.0,38,42,19,0,RA DZ BR,0.09,29.02,29.74,13.4,4.8,18.816666666666666,240,13.5,41.995,-87.933,662
2577,2,2014-05-01,50,43,47,-6.0,42,44,18,0,RA DZ,0.09,29.1,29.76,14.0,4.8,18.816666666666666,240,14.1,41.786,-87.752,612
2578,1,2014-05-02,53,46,50,-4.0,39,45,15,0, ,0.01,29.03,29.77,11.5,4.783333333333333,18.833333333333332,240,10.2,41.995,-87.933,662
2579,2,2014-05-02,80,47,50,-4.0,43,47,15,0,RA,0.04,29.1,29.79,11.9,4.783333333333333,18.833333333333332,230,10.7,41.786,-87.752,612
2580,1,2014-05-03,67,46,57,3.0,37,48,8,0, ,0.0,29.07,29.77,14.7,4.766666666666667,18.85,280,13.8,41.995,-87.933,662
2581,2,2014-05-03,68,49,59,5.0,39,49,6,0, ,0.0,29.13,29.77,14.1,4.766666666666667,18.85,280,13.3,41.786,-87.752,612
2582,1,2014-05-04,58,44,51,-3.0,29,41,14,0, ,0.0,29.31,30.01,10.0,4.733333333333333,18.866666666666667,30,4.8,41.995,-87.933,662
2583,2,2014-05-04,61,47,54,0.0,31,43,11,0, ,0.0,29.37,30.01,11.1,4.733333333333333,18.866666666666667,40,5.6,41.786,-87.752,612
2584,1,2014-05-05,55,43,49,-6.0,34,42,16,0,RA,0.05,29.26,29.98,13.1,4.716666666666667,18.883333333333333,50,12.6,41.995,-87.933,662
2585,2,2014-05-05,59,45,52,-3.0,36,44,13,0,RA,0.01,29.31,29.98,13.8,4.716666666666667,18.883333333333333,50,12.5,41.786,-87.752,612
2586,1,2014-05-06,63,41,52,-3.0,34,45,13,0, ,0.0,29.21,29.95,13.7,4.7,18.916666666666668,70,12.6,41.995,-87.933,662
2587,2,2014-05-06,63,45,54,-1.0,38,47,11,0, ,0.0,29.26,29.94,13.7,4.7,18.916666666666668,70,12.9,41.786,-87.752,612
2588,1,2014-05-07,78,48,63,8.0,42,50,2,0, ,0.01,29.1,29.82,8.9,4.683333333333334,18.933333333333334,80,7.5,41.995,-87.933,662
2589,2,2014-05-07,80,52,66,11.0,47,55,0,1,RA,0.01,29.15,29.81,9.3,4.683333333333334,18.933333333333334,100,6.3,41.786,-87.752,612
2590,1,2014-05-08,89,51,70,14.0,55,63,0,5,RA,0.1,29.08,29.8,14.2,4.65,18.95,210,13.7,41.995,-87.933,662
2591,2,2014-05-08,93,68,81,25.0,58,66,0,16, ,0.0,29.15,29.79,14.3,4.65,18.95,200,13.8,41.786,-87.752,612
2592,1,2014-05-09,73,54,64,8.0,52,58,1,0,RA BR,1.03,29.03,29.74,16.0,4.633333333333333,18.966666666666665,240,13.2,41.995,-87.933,662
2593,2,2014-05-09,76,57,67,11.0,56,61,0,2,TSRA RA BR,1.43,29.1,29.73,15.3,4.633333333333333,18.966666666666665,230,12.4,41.786,-87.752,612
2594,1,2014-05-10,77,47,62,6.0,42,52,3,0, ,0.0,29.19,29.91,6.9,4.616666666666667,18.983333333333334,250,2.9,41.995,-87.933,662
2595,2,2014-05-10,77,52,65,9.0,44,54,0,0, ,0.0,29.26,29.9,6.8,4.616666666666667,18.983333333333334,200,3.1,41.786,-87.752,612
2596,1,2014-05-11,81,52,67,10.0,53,59,0,2, ,0.12,29.19,29.91,8.9,4.6,19.0,160,7.6,41.995,-87.933,662
2597,2,2014-05-11,85,63,74,17.0,55,61,0,9,TSRA,0.41,29.26,29.9,10.1,4.6,19.0,170,7.8,41.786,-87.752,612
2598,1,2014-05-12,84,64,74,17.0,64,67,0,9,TS TSRA BR,2.09,29.13,29.85,12.0,4.583333333333333,19.016666666666666,190,6.6,41.995,-87.933,662
2599,2,2014-05-12,86,65,76,19.0,67,70,0,11,TS RA BR,0.03,29.2,29.84,12.5,4.583333333333333,19.016666666666666,190,11.1,41.786,-87.752,612
2600,1,2014-05-13,67,52,60,2.0,53,56,5,0,RA BR,0.12,29.29,29.98,12.3,4.566666666666666,19.033333333333335,260,9.5,41.995,-87.933,662
2601,2,2014-05-13,70,54,62,4.0,55,58,3,0,RA,0.14,29.35,29.97,10.8,4.566666666666666,19.033333333333335,250,8.1,41.786,-87.752,612
2602,1,2014-05-14,56,44,50,-8.0,39,46,15,0,RA BR,0.02,29.36,30.09,12.0,4.55,19.05,20,10.9,41.995,-87.933,662
2603,2,2014-05-14,57,44,51,-7.0,41,48,14,0,RA BR,0.06,29.41,30.08,12.5,4.55,19.05,10,11.4,41.786,-87.752,612
2604,1,2014-05-15,55,40,48,-10.0,35,41,17,0,RA,0.19,29.26,30.0,13.6,4.533333333333333,19.066666666666666,10,10.3,41.995,-87.933,662
2605,2,2014-05-15,57,42,50,-8.0,38,43,15,0,RA BR,0.26,29.32,30.0,13.6,4.533333333333333,19.066666666666666,10,9.2,41.786,-87.752,612
2606,1,2014-05-16,46,37,42,-17.0,34,38,23,0,RA DZ,0.1,29.33,30.05,8.0,4.516666666666667,19.083333333333332,60,4.9,41.995,-87.933,662
2607,2,2014-05-16,45,41,43,-16.0,37,40,22,0,RA,0.08,29.39,30.06,9.1,4.516666666666667,19.083333333333332,50,6.6,41.786,-87.752,612
2608,1,2014-05-17,60,39,50,-9.0,33,42,15,0,BR,0.0,29.4,30.12,8.5,4.5,19.1,260,7.7,41.995,-87.933,662
2609,2,2014-05-17,61,41,51,-8.0,34,44,14,0,BR,0.0,29.47,30.14,8.2,4.5,19.1,240,7.6,41.786,-87.752,612
2610,1,2014-05-18,69,47,58,-2.0,37,48,7,0, ,0.0,29.47,30.19,10.5,4.483333333333333,19.116666666666667,220,9.8,41.995,-87.933,662
2611,2,2014-05-18,70,48,59,-1.0,38,49,6,0, ,0.0,29.54,30.2,9.2,4.483333333333333,19.116666666666667,210,8.5,41.786,-87.752,612
2612,1,2014-05-19,69,45,57,-3.0,40,50,8,0,RA,0.01,29.34,30.1,13.3,4.466666666666667,19.133333333333333,160,12.7,41.995,-87.933,662
2613,2,2014-05-19,71,53,62,2.0,40,52,3,0,RA,0.01,29.41,30.1,12.0,4.466666666666667,19.133333333333333,160,11.3,41.786,-87.752,612
2614,1,2014-05-20,85,62,74,13.0,58,63,0,9,TS TSRA RA BR,0.82,29.12,29.86,11.1,4.45,19.15,200,9.9,41.995,-87.933,662
2615,2,2014-05-20,87,63,75,14.0,60,65,0,10,TS TSRA BR,0.64,29.19,29.85,11.9,4.45,19.15,200,10.5,41.786,-87.752,612
2616,1,2014-05-21,86,63,75,14.0,55,63,0,10,RA BR HZ,0.01,29.16,29.86,7.5,4.433333333333334,19.166666666666668,310,4.4,41.995,-87.933,662
2617,2,2014-05-21,89,68,79,18.0,58,66,0,14,HZ,0.01,29.21,29.84,7.9,4.433333333333334,19.166666666666668,300,4.8,41.786,-87.752,612
2618,1,2014-05-22,70,53,62,1.0,47,54,3,0, ,0.0,29.36,30.06,6.8,4.416666666666667,19.183333333333334,50,4.0,41.995,-87.933,662
2619,2,2014-05-22,69,54,62,1.0,50,56,3,0, ,0.0,29.42,30.05,7.5,4.416666666666667,19.183333333333334,50,5.4,41.786,-87.752,612
2620,1,2014-05-23,69,48,59,-2.0,43,51,6,0, ,0.0,29.47,30.18,6.5,4.416666666666667,19.2,50,6.2,41.995,-87.933,662
2621,2,2014-05-23,68,51,60,-1.0,46,52,5,0, ,0.0,29.52,30.17,6.0,4.416666666666667,19.2,50,5.1,41.786,-87.752,612
2622,1,2014-05-24,74,47,61,-1.0,42,52,4,0, ,0.0,29.44,30.18,5.2,4.4,19.216666666666665,60,3.9,41.995,-87.933,662
2623,2,2014-05-24,74,50,62,0.0,45,53,3,0, ,0.0,29.5,30.17,4.6,4.4,19.216666666666665,70,3.2,41.786,-87.752,612
2624,1,2014-05-25,83,50,67,5.0,46,56,0,2, ,0.0,29.35,30.08,5.0,4.383333333333334,19.233333333333334,150,2.3,41.995,-87.933,662
2625,2,2014-05-25,85,54,70,8.0,49,58,0,5, ,0.0,29.41,30.08,4.5,4.383333333333334,19.233333333333334,150,1.7,41.786,-87.752,612
2626,1,2014-05-26,87,61,74,12.0,59,65,0,9, ,0.0,29.25,29.98,7.5,4.366666666666666,19.25,210,5.9,41.995,-87.933,662
2627,2,2014-05-26,90,67,79,17.0,62,67,0,14,TS,0.08,29.31,29.97,7.7,4.366666666666666,19.25,210,6.3,41.786,-87.752,612
2628,1,2014-05-27,85,58,72,10.0,61,65,0,7,RA BR,0.21,29.21,29.91,10.0,4.366666666666666,19.266666666666666,250,5.3,41.995,-87.933,662
2629,2,2014-05-27,85,61,73,11.0,65,68,0,8,RA BR,0.5,29.26,29.9,9.7,4.366666666666666,19.266666666666666,240,5.3,41.786,-87.752,612
2630,1,2014-05-28,71,56,64,1.0,49,55,1,0,RA BR,0.03,29.29,30.0,9.3,4.35,19.266666666666666,40,9.1,41.995,-87.933,662
2631,2,2014-05-28,73,58,66,3.0,54,59,0,1,RA BR HZ,0.68,29.35,29.99,9.1,4.35,19.266666666666666,40,8.3,41.786,-87.752,612
2632,1,2014-05-29,76,54,65,1.0,51,57,0,0, ,0.0,29.38,30.09,9.0,4.35,19.283333333333335,50,8.4,41.995,-87.933,662
2633,2,2014-05-29,77,57,67,3.0,55,59,0,2, ,0.0,29.42,30.07,9.7,4.35,19.283333333333335,40,8.8,41.786,-87.752,612
2634,1,2014-05-30,79,53,66,2.0,49,57,0,1, ,0.0,29.44,30.15,7.0,4.333333333333333,19.3,60,6.1,41.995,-87.933,662
2635,2,2014-05-30,79,57,68,4.0,53,59,0,3, ,0.0,29.49,30.13,8.0,4.333333333333333,19.3,70,7.1,41.786,-87.752,612
2636,1,2014-05-31,88,54,71,7.0,50,59,0,6, ,0.0,29.39,30.12,8.0,4.333333333333333,19.316666666666666,120,5.8,41.995,-87.933,662
2637,2,2014-05-31,89,60,75,11.0,53,62,0,10, ,0.0,29.45,30.1,7.4,4.333333333333333,19.316666666666666,110,5.1,41.786,-87.752,612
2638,1,2014-06-01,90,63,77,13.0,59,66,0,12, ,0.01,29.24,29.96,13.0,4.316666666666666,19.333333333333332,180,12.9,41.995,-87.933,662
2639,2,2014-06-01,92,69,81,17.0,60,68,0,16, ,0.01,29.31,29.95,12.1,4.316666666666666,19.333333333333332,180,12.0,41.786,-87.752,612
2640,1,2014-06-02,83,68,76,12.0,62,67,0,11,RA,0.14,29.11,29.83,14.6,4.316666666666666,19.333333333333332,220,13.2,41.995,-87.933,662
2641,2,2014-06-02,85,69,77,13.0,65,70,0,12, ,0.2,29.18,29.82,15.0,4.316666666666666,19.333333333333332,220,13.4,41.786,-87.752,612
2642,1,2014-06-03,81,66,74,10.0,50,60,0,9, ,0.0,29.18,29.89,9.8,4.3,19.35,280,7.2,41.995,-87.933,662
2643,2,2014-06-03,82,70,76,12.0,53,62,0,11, ,0.0,29.24,29.88,10.5,4.3,19.35,290,3.7,41.786,-87.752,612
2644,1,2014-06-04,70,55,63,-1.0,53,57,2,0,RA BR,0.19,29.13,29.85,9.3,4.3,19.366666666666667,60,7.8,41.995,-87.933,662
2645,2,2014-06-04,72,58,65,1.0,56,59,0,0,RA BR,0.12,29.18,29.84,10.9,4.3,19.366666666666667,60,8.5,41.786,-87.752,612
2646,1,2014-06-05,76,52,64,-1.0,42,53,1,0, ,0.0,29.23,29.95,6.0,4.283333333333333,19.383333333333333,60,5.0,41.995,-87.933,662
2647,2,2014-06-05,75,56,66,1.0,44,55,0,1, ,0.0,29.29,29.94,7.8,4.283333333333333,19.383333333333333,60,6.5,41.786,-87.752,612
2648,1,2014-06-06,81,49,65,-1.0,40,54,0,0, ,0.0,29.26,29.98,4.9,4.283333333333333,19.383333333333333,110,3.9,41.995,-87.933,662
2649,2,2014-06-06,82,54,68,2.0,42,55,0,3, ,0.0,29.32,29.97,5.6,4.283333333333333,19.383333333333333,90,4.8,41.786,-87.752,612
2650,1,2014-06-07,84,57,71,5.0,50,59,0,6,RA,0.08,29.18,29.91,7.7,4.283333333333333,19.4,90,3.3,41.995,-87.933,662
2651,2,2014-06-07,85,62,74,8.0,51,60,0,9,RA,0.12,29.23,29.89,7.1,4.283333333333333,19.4,100,4.2,41.786,-87.752,612
2652,1,2014-06-08,72,54,63,-3.0,44,53,2,0,RA,0.23,29.28,29.98,14.1,4.283333333333333,19.416666666666668,20,13.9,41.995,-87.933,662
2653,2,2014-06-08,70,55,63,-3.0,48,55,2,0,RA BR,0.21,29.33,29.97,15.7,4.283333333333333,19.416666666666668,10,15.4,41.786,-87.752,612
2654,1,2014-06-09,78,55,67,1.0,48,55,0,2, ,0.0,29.24,29.96,8.5,4.266666666666667,19.416666666666668,40,7.7,41.995,-87.933,662
2655,2,2014-06-09,79,56,68,2.0,52,58,0,3, ,0.0,29.29,29.94,8.0,4.266666666666667,19.416666666666668,40,6.3,41.786,-87.752,612
2656,1,2014-06-10,66,56,61,-6.0,51,55,4,0,RA BR,1.26,29.12,29.87,10.3,4.266666666666667,19.433333333333334,30,10.0,41.995,-87.933,662
2657,2,2014-06-10,70,59,65,-2.0,56,59,0,0,RA DZ BR,0.45,29.17,29.85,9.1,4.266666666666667,19.433333333333334,30,8.3,41.786,-87.752,612
2658,1,2014-06-11,67,57,62,-5.0,55,58,3,0,RA DZ BR,0.52,29.0,29.71,7.4,4.266666666666667,19.433333333333334,340,6.4,41.995,-87.933,662
2659,2,2014-06-11,69,62,66,-1.0,60,62,0,1,RA DZ BR HZ,0.03,29.05,29.7,5.8,4.266666666666667,19.433333333333334,360,2.2,41.786,-87.752,612
2660,1,2014-06-12,79,58,69,1.0,56,62,0,4,DZ BR,0.01,29.08,29.78,10.0,4.266666666666667,19.45,270,8.6,41.995,-87.933,662
2661,2,2014-06-12,82,63,73,5.0,59,64,0,8,DZ BR,0.01,29.13,29.77,9.8,4.266666666666667,19.45,260,8.9,41.786,-87.752,612
2662,1,2014-06-13,75,55,65,-3.0,41,52,0,0, ,0.0,29.26,29.96,9.8,4.266666666666667,19.45,310,6.4,41.995,-87.933,662
2663,2,2014-06-13,75,57,66,-2.0,45,55,0,1, ,0.0,29.32,29.95,7.5,4.266666666666667,19.45,340,3.4,41.786,-87.752,612
2664,1,2014-06-14,79,52,66,-2.0,43,55,0,1, ,0.0,29.31,30.03,8.3,4.266666666666667,19.466666666666665,170,7.8,41.995,-87.933,662
2665,2,2014-06-14,80,57,69,1.0,43,56,0,4, ,0.0,29.37,30.02,8.6,4.266666666666667,19.466666666666665,170,7.5,41.786,-87.752,612
2666,1,2014-06-15,84,60,72,4.0,55,63,0,7, ,0.0,29.17,29.89,15.7,4.266666666666667,19.466666666666665,190,14.3,41.995,-87.933,662
2667,2,2014-06-15,86,64,75,7.0,58,65,0,10, ,0.01,29.24,29.89,14.5,4.266666666666667,19.466666666666665,190,13.4,41.786,-87.752,612
2668,1,2014-06-16,88,67,78,9.0,61,67,0,13, ,0.0,29.24,29.97,8.7,4.266666666666667,19.483333333333334,210,7.4,41.995,-87.933,662
2669,2,2014-06-16,90,69,80,11.0,64,70,0,15, ,0.0,29.31,29.96,8.8,4.266666666666667,19.483333333333334,210,7.1,41.786,-87.752,612
2670,1,2014-06-17,91,77,84,15.0,64,70,0,19,RA,0.01,29.15,29.86,12.6,4.266666666666667,19.483333333333334,220,9.1,41.995,-87.933,662
2671,2,2014-06-17,93,79,86,17.0,68,74,0,21, ,0.0,29.22,29.85,13.9,4.266666666666667,19.483333333333334,210,11.5,41.786,-87.752,612
2672,1,2014-06-18,82,61,72,2.0,63,66,0,7,TS TSRA BR HZ,0.65,29.24,29.93,10.2,4.266666666666667,19.483333333333334,230,2.0,41.995,-87.933,662
2673,2,2014-06-18,85,63,74,4.0,67,70,0,9,TS TSRA RA BR,0.8,29.29,29.92,10.6,4.266666666666667,19.483333333333334,230,3.3,41.786,-87.752,612
2674,1,2014-06-19,79,59,69,-1.0,61,64,0,4,TSRA FG+ BR HZ,0.32,29.33,30.04,8.2,4.266666666666667,19.5,70,6.0,41.995,-87.933,662
2675,2,2014-06-19,82,60,71,1.0,66,68,0,6,TSRA RA BR HZ,0.39,29.39,30.03,7.6,4.266666666666667,19.5,60,5.4,41.786,-87.752,612
2676,1,2014-06-20,85,63,74,4.0,63,67,0,9,BR HZ,0.01,29.23,29.94,8.5,4.266666666666667,19.5,300,2.6,41.995,-87.933,662
2677,2,2014-06-20,86,66,76,6.0,67,70,0,11,RA BR VCFG,0.03,29.28,29.93,8.8,4.266666666666667,19.5,290,2.6,41.786,-87.752,612
2678,1,2014-06-21,84,60,72,2.0,62,65,0,7,RA BR,1.28,29.21,29.92,7.3,4.266666666666667,19.5,170,0.7,41.995,-87.933,662
2679,2,2014-06-21,85,63,74,4.0,65,67,0,9,RA BR,0.73,29.26,29.91,6.5,4.266666666666667,19.5,170,2.1,41.786,-87.752,612
2680,1,2014-06-22,82,63,73,3.0,61,64,0,8,FG+ BR HZ,0.0,29.16,29.88,4.9,4.283333333333333,19.516666666666666,70,4.4,41.995,-87.933,662
2681,2,2014-06-22,82,66,74,4.0,64,67,0,9,BR,0.0,29.23,29.87,5.8,4.283333333333333,19.516666666666666,80,4.8,41.786,-87.752,612
2682,1,2014-06-23,81,66,74,4.0,65,68,0,9,RA BR,0.05,29.11,29.83,5.5,4.283333333333333,19.516666666666666,220,2.9,41.995,-87.933,662
2683,2,2014-06-23,84,69,77,7.0,69,71,0,12,RA BR,0.16,29.18,29.82,5.5,4.283333333333333,19.516666666666666,220,1.9,41.786,-87.752,612
2684,1,2014-06-24,87,70,79,8.0,65,69,0,14,TSRA RA,0.41,29.15,29.85,4.7,4.283333333333333,19.516666666666666,360,0.8,41.995,-87.933,662
2685,2,2014-06-24,85,70,78,7.0,70,72,0,13,RA BR,1.15,29.21,29.83,5.7,4.283333333333333,19.516666666666666,150,0.9,41.786,-87.752,612
2686,1,2014-06-25,80,59,70,-1.0,58,61,0,5,FG+ FG BR HZ,0.01,29.28,29.98,7.3,4.283333333333333,19.516666666666666,40,6.8,41.995,-87.933,662
2687,2,2014-06-25,79,62,71,0.0,63,65,0,6,BR HZ,0.02,29.34,29.96,6.2,4.283333333333333,19.516666666666666,40,5.3,41.786,-87.752,612
2688,1,2014-06-26,78,59,69,-2.0,57,61,0,4,BR HZ,0.0,29.34,30.04,6.8,4.3,19.516666666666666,50,6.2,41.995,-87.933,662
2689,2,2014-06-26,77,60,69,-2.0,60,63,0,4,BR HZ,0.0,29.38,30.03,7.1,4.3,19.516666666666666,60,5.5,41.786,-87.752,612
2690,1,2014-06-27,88,59,74,3.0,62,67,0,9,FG BR HZ,0.01,29.28,30.0,9.8,4.3,19.516666666666666,160,7.9,41.995,-87.933,662
2691,2,2014-06-27,91,62,77,6.0,65,70,0,12,BR HZ,0.0,29.34,29.98,9.0,4.3,19.516666666666666,160,7.2,41.786,-87.752,612
2692,1,2014-06-28,87,71,79,8.0,67,70,0,14, ,0.0,29.23,29.96,12.1,4.316666666666666,19.516666666666666,180,11.8,41.995,-87.933,662
2693,2,2014-06-28,88,75,82,11.0,70,73,0,17,TS TSRA,0.16,29.31,29.95,11.7,4.316666666666666,19.516666666666666,170,11.1,41.786,-87.752,612
2694,1,2014-06-29,85,69,77,6.0,67,71,0,12,RA,0.07,29.2,29.9,12.9,4.316666666666666,19.516666666666666,210,12.3,41.995,-87.933,662
2695,2,2014-06-29,88,71,80,9.0,70,73,0,15, ,0.04,29.26,29.89,13.2,4.316666666666666,19.516666666666666,210,12.4,41.786,-87.752,612
2696,1,2014-06-30,87,67,77,5.0,67,70,0,12,TS TSRA RA,2.6,29.05,29.77,12.6,4.316666666666666,19.516666666666666,200,6.3,41.995,-87.933,662
2697,2,2014-06-30,88,68,78,6.0,71,73,0,13,TS TSRA RA BR,2.06,29.1,29.75,12.7,4.316666666666666,19.516666666666666,190,9.0,41.786,-87.752,612
2698,1,2014-07-01,80,67,74,2.0,60,65,0,9,RA,0.01,29.02,29.72,12.4,4.333333333333333,19.516666666666666,240,12.3,41.995,-87.933,662
2699,2,2014-07-01,84,68,76,4.0,64,68,0,11,RA DZ BR,0.04,29.08,29.71,14.6,4.333333333333333,19.516666666666666,240,14.9,41.786,-87.752,612
2700,1,2014-07-02,70,56,63,-9.0,53,57,2,0,RA DZ BR HZ,0.12,29.23,29.92,9.6,4.333333333333333,19.516666666666666,300,5.3,41.995,-87.933,662
2701,2,2014-07-02,74,58,66,-6.0,56,60,0,1,RA DZ BR HZ,0.12,29.28,29.9,9.7,4.333333333333333,19.516666666666666,300,6.3,41.786,-87.752,612
2702,1,2014-07-03,76,56,66,-6.0,48,56,0,1,RA,0.07,29.41,30.11,6.8,4.35,19.516666666666666,300,2.2,41.995,-87.933,662
2703,2,2014-07-03,75,57,66,-6.0,51,58,0,1,RA DZ BR,0.05,29.47,30.1,7.0,4.35,19.516666666666666,10,1.8,41.786,-87.752,612
2704,1,2014-07-04,79,58,69,-3.0,48,57,0,4,HZ,0.0,29.54,30.26,7.2,4.366666666666666,19.5,60,2.9,41.995,-87.933,662
2705,2,2014-07-04,79,60,70,-2.0,50,59,0,5,HZ,0.0,29.6,30.25,7.1,4.366666666666666,19.5,60,2.8,41.786,-87.752,612
2706,1,2014-07-05,77,60,69,-3.0,54,60,0,4,RA HZ,0.01,29.41,30.16,8.3,4.366666666666666,19.5,210,8.0,41.995,-87.933,662
2707,2,2014-07-05,79,63,71,-1.0,55,62,0,6,RA HZ,0.01,29.47,30.15,9.6,4.366666666666666,19.5,210,9.2,41.786,-87.752,612
2708,1,2014-07-06,87,63,75,3.0,63,68,0,10, ,0.0,29.1,29.85,12.3,4.383333333333334,19.5,220,11.8,41.995,-87.933,662
2709,2,2014-07-06,89,66,78,6.0,66,70,0,13, ,0.0,29.17,29.84,12.9,4.383333333333334,19.5,220,12.5,41.786,-87.752,612
2710,1,2014-07-07,88,71,80,8.0,63,69,0,15,TSRA,0.63,29.0,29.72,8.6,4.383333333333334,19.5,270,6.9,41.995,-87.933,662
2711,2,2014-07-07,89,72,81,9.0,66,71,0,16,TSRA,0.48,29.05,29.7,10.3,4.383333333333334,19.5,270,9.1,41.786,-87.752,612
2712,1,2014-07-08,81,66,74,1.0,59,65,0,9,TSRA,0.54,29.01,29.7,12.0,4.4,19.483333333333334,280,10.9,41.995,-87.933,662
2713,2,2014-07-08,84,70,77,4.0,62,68,0,12,RA,0.48,29.07,29.69,13.0,4.4,19.483333333333334,270,11.5,41.786,-87.752,612
